id,label
1,0.9983690000000001
10,0.001594
100,0.0015660000000000001
1000,0.9983850000000001
10000,0.973347
10001,0.00158
10002,0.000226
10003,0.988992
10004,0.993772
10005,0.0015869999999999999
10006,0.0016460000000000001
10007,0.001585
10008,0.0016489999999999999
10009,0.001633
1001,0.000278
10010,0.9983639999999999
10011,0.973867
10012,0.001598
10013,0.0016129999999999999
10014,0.001607
10015,0.981583
10016,0.001525
10017,0.0015539999999999998
10018,0.0016170000000000002
10019,0.0015810000000000002
1002,0.998166
10020,0.001592
10021,0.0016309999999999999
10022,0.974615
10023,0.9984120000000001
10024,0.9970379999999999
10025,0.9983709999999999
10026,0.998393
10027,0.998445
10028,0.001562
10029,0.029473000000000003
1003,0.99841
10030,0.9984209999999999
10031,0.0016649999999999998
10032,0.001546
10033,0.001616
10034,0.9983770000000001
10035,0.975116
10036,0.9983870000000001
10037,0.001565
10038,0.998423
10039,0.99841
1004,0.99836
10040,0.001621
10041,0.998393
10042,0.47198199999999996
10043,0.9984
10044,0.000341
10045,0.97355
10046,0.998389
10047,0.998381
10048,0.9984350000000001
10049,0.0016190000000000002
1005,0.0014960000000000002
10050,0.001565
10051,0.001562
10052,0.001592
10053,0.998347
10054,0.001578
10055,0.0016129999999999999
10056,0.998373
10057,0.001573
10058,0.974276
10059,0.973765
1006,0.998393
10060,0.9983629999999999
10061,0.0016469999999999998
10062,0.0016010000000000002
10063,0.9984049999999999
10064,0.998439
10065,0.00056
10066,0.0015869999999999999
10067,0.001652
10068,0.001614
10069,0.0015689999999999999
1007,0.9984069999999999
10070,0.997555
10071,0.000183
10072,0.001564
10073,0.028546
10074,0.001159
10075,0.001546
10076,0.0015949999999999998
10077,0.001572
10078,0.998202
10079,0.001594
1008,0.001604
10080,0.998461
10081,0.001546
10082,0.0015400000000000001
10083,0.001637
10084,0.9984569999999999
10085,0.998423
10086,0.998439
10087,0.998396
10088,0.028270999999999998
10089,0.0015949999999999998
1009,0.998449
10090,0.0016059999999999998
10091,0.000366
10092,0.9733940000000001
10093,0.0015689999999999999
10094,0.9984149999999999
10095,0.0016120000000000002
10096,0.998449
10097,0.998455
10098,0.9983709999999999
10099,0.001607
101,0.0015970000000000001
1010,0.030861000000000003
10100,0.9983870000000001
10101,0.974615
10102,0.001582
10103,0.001594
10104,0.973749
10105,0.556404
10106,0.00159
10107,0.00159
10108,0.974447
10109,0.001397
1011,0.0016120000000000002
10110,0.998441
10111,0.00018700000000000002
10112,0.0016179999999999999
10113,0.998391
10114,0.0013109999999999999
10115,0.001532
10116,0.031764999999999995
10117,0.001582
10118,0.001602
10119,0.998396
1012,0.973409
10120,0.001549
10121,0.00022799999999999999
10122,0.001575
10123,0.001594
10124,0.996316
10125,0.001599
10126,0.001604
10127,0.9734280000000001
10128,0.001588
10129,0.973625
1013,0.00157
10130,0.001638
10131,0.99836
10132,0.001593
10133,0.001568
10134,0.974281
10135,0.99841
10136,0.998389
10137,0.001578
10138,0.9984430000000001
10139,0.99841
1014,0.998408
10140,0.9984129999999999
10141,0.9984379999999999
10142,0.9983559999999999
10143,0.9739
10144,0.9984540000000001
10145,0.0016300000000000002
10146,0.998358
10147,0.998423
10148,0.9741270000000001
10149,0.001615
1015,0.0016350000000000002
10150,0.00162
10151,0.0015689999999999999
10152,0.00159
10153,0.9984149999999999
10154,0.001611
10155,0.9983719999999999
10156,0.0016359999999999999
10157,0.001607
10158,0.000169
10159,0.974493
1016,0.027988
10160,0.000168
10161,0.001567
10162,0.9984209999999999
10163,0.998439
10164,0.998366
10165,0.993122
10166,0.9984790000000001
10167,0.509252
10168,0.997762
10169,0.998441
1017,0.001568
10170,0.00158
10171,0.001274
10172,0.9984200000000001
10173,0.0017059999999999998
10174,0.0015660000000000001
10175,0.00022799999999999999
10176,0.998384
10177,0.9741860000000001
10178,0.001572
10179,0.9984190000000001
1018,0.9984200000000001
10180,0.001584
10181,0.998434
10182,0.001591
10183,0.001549
10184,0.0013210000000000001
10185,0.998401
10186,0.975993
10187,0.9983620000000001
10188,0.001596
10189,0.998446
1019,0.998426
10190,0.9984049999999999
10191,0.00047999999999999996
10192,0.9720260000000001
10193,0.001627
10194,0.0003
10195,0.998398
10196,0.9983719999999999
10197,0.9843129999999999
10198,0.00017900000000000001
10199,0.0015970000000000001
102,0.9984540000000001
1020,0.000241
10200,0.001626
10201,0.001603
10202,0.974822
10203,0.998374
10204,0.000168
10205,0.0015810000000000002
10206,0.00047300000000000006
10207,0.9984120000000001
10208,0.998396
10209,0.998409
1021,0.001547
10210,0.0016300000000000002
10211,0.001576
10212,0.00137
10213,0.973281
10214,0.9984360000000001
10215,0.000171
10216,0.9741040000000001
10217,0.973658
10218,0.001572
10219,0.001537
1022,0.000169
10220,0.9984149999999999
10221,0.99839
10222,0.30656500000000003
10223,0.0016129999999999999
10224,0.001582
10225,0.001578
10226,0.001577
10227,0.001591
10228,0.00161
10229,0.0015609999999999999
1023,0.00020299999999999997
10230,0.029020999999999998
10231,0.998381
10232,0.998383
10233,0.997576
10234,0.0016190000000000002
10235,0.0015890000000000001
10236,0.001661
10237,0.0015539999999999998
10238,0.9749540000000001
10239,0.00155
1024,0.001591
10240,0.0016460000000000001
10241,0.9733229999999999
10242,0.9984370000000001
10243,0.998444
10244,0.9984559999999999
10245,0.992503
10246,0.9737809999999999
10247,0.9984049999999999
10248,0.001547
10249,0.974165
1025,0.0016300000000000002
10250,0.001604
10251,0.9983559999999999
10252,0.0015689999999999999
10253,0.998401
10254,0.9984379999999999
10255,0.9984370000000001
10256,0.973828
10257,0.000526
10258,0.9983870000000001
10259,0.998397
1026,0.001603
10260,0.001588
10261,0.997798
10262,0.9983780000000001
10263,0.9984209999999999
10264,0.001521
10265,0.001596
10266,0.001525
10267,0.001604
10268,0.9984139999999999
10269,0.9739450000000001
1027,0.00162
10270,0.000172
10271,0.998445
10272,0.001605
10273,0.0016079999999999998
10274,0.000173
10275,0.9736819999999999
10276,0.00155
10277,0.9867440000000001
10278,0.000183
10279,0.998396
1028,0.0015539999999999998
10280,0.9730409999999999
10281,0.9750549999999999
10282,0.498878
10283,0.9972200000000001
10284,0.9984
10285,0.9946209999999999
10286,0.001615
10287,0.001628
10288,0.001604
10289,0.001628
1029,0.001633
10290,0.9984040000000001
10291,0.9818209999999999
10292,0.0015660000000000001
10293,0.998374
10294,0.001614
10295,0.001578
10296,0.00018999999999999998
10297,0.998426
10298,0.9983639999999999
10299,0.001614
103,0.001588
1030,0.0016
10300,0.998374
10301,0.0015890000000000001
10302,0.9983360000000001
10303,0.000195
10304,0.9983770000000001
10305,0.998396
10306,0.9984120000000001
10307,0.97375
10308,0.000314
10309,0.001598
1031,0.000174
10310,0.001578
10311,0.0015949999999999998
10312,0.001559
10313,0.998396
10314,0.0016010000000000002
10315,0.9983870000000001
10316,0.974018
10317,0.9984280000000001
10318,0.001592
10319,0.9982780000000001
1032,0.9983870000000001
10320,0.99841
10321,0.988958
10322,0.99839
10323,0.9730479999999999
10324,0.9745090000000001
10325,0.001565
10326,0.983248
10327,0.029363
10328,0.00159
10329,0.978958
1033,0.101362
10330,0.001599
10331,0.001603
10332,0.998383
10333,0.000167
10334,0.001616
10335,0.9984059999999999
10336,0.001529
10337,0.001574
10338,0.0015480000000000001
10339,0.9983569999999999
1034,0.973767
10340,0.000172
10341,0.000171
10342,0.97441
10343,0.0016179999999999999
10344,0.479807
10345,0.998431
10346,0.00016999999999999999
10347,0.0015660000000000001
10348,0.974017
10349,0.9742149999999999
1035,0.00020800000000000001
10350,0.998347
10351,0.0015300000000000001
10352,0.9984540000000001
10353,0.028682999999999997
10354,0.9748899999999999
10355,0.998367
10356,0.001629
10357,0.9980559999999999
10358,0.000168
10359,0.973935
1036,0.9983780000000001
10360,0.001623
10361,0.001599
10362,0.0015869999999999999
10363,0.0015119999999999999
10364,0.998384
10365,0.001577
10366,0.9984059999999999
10367,0.9736610000000001
10368,0.9983799999999999
10369,0.001593
1037,0.998401
10370,0.029720999999999997
10371,0.001602
10372,0.99839
10373,0.001607
10374,0.998403
10375,0.003713
10376,0.000174
10377,0.001586
10378,0.001596
10379,0.998409
1038,0.54193
10380,0.9983799999999999
10381,0.001616
10382,0.0016359999999999999
10383,0.001593
10384,0.9732559999999999
10385,0.974087
10386,0.001627
10387,0.9983639999999999
10388,0.0016170000000000002
10389,0.001568
1039,0.000169
10390,0.9984350000000001
10391,0.00156
10392,0.000171
10393,0.0016010000000000002
10394,0.001641
10395,0.9733360000000001
10396,0.9984540000000001
10397,0.0016129999999999999
10398,0.0016079999999999998
10399,0.998411
104,0.0016010000000000002
1040,0.998426
10400,0.998395
10401,0.0016079999999999998
10402,0.0015810000000000002
10403,0.998432
10404,0.0015710000000000001
10405,0.001526
10406,0.998365
10407,0.00020299999999999997
10408,0.0016640000000000001
10409,0.9984059999999999
1041,0.0016120000000000002
10410,0.000172
10411,0.027944999999999998
10412,0.001431
10413,0.001596
10414,0.973915
10415,0.998382
10416,0.000234
10417,0.001602
10418,0.0015810000000000002
10419,0.986655
1042,0.97316
10420,0.975757
10421,0.9745
10422,0.486922
10423,0.000171
10424,0.028263
10425,0.9984139999999999
10426,0.001567
10427,0.998383
10428,0.02937
10429,0.9984190000000001
1043,0.0015949999999999998
10430,0.001578
10431,0.0016129999999999999
10432,0.9983790000000001
10433,0.9741989999999999
10434,0.973692
10435,0.000173
10436,0.998333
10437,0.000181
10438,0.998391
10439,0.001401
1044,0.975025
10440,0.001102
10441,0.00021899999999999998
10442,0.9984209999999999
10443,0.9744790000000001
10444,0.9738399999999999
10445,0.982785
10446,0.974743
10447,0.998408
10448,0.998361
10449,0.9983790000000001
1045,0.001532
10450,0.001583
10451,0.001615
10452,0.001592
10453,0.9984209999999999
10454,0.001604
10455,0.000172
10456,0.998352
10457,0.000169
10458,0.998384
10459,0.001596
1046,0.001577
10460,0.00159
10461,0.0016359999999999999
10462,0.9736610000000001
10463,0.001628
10464,0.9984290000000001
10465,0.9981450000000001
10466,0.998398
10467,0.0016129999999999999
10468,0.001524
10469,0.00161
1047,0.0016190000000000002
10470,0.001632
10471,0.0015789999999999999
10472,0.00018899999999999999
10473,0.998409
10474,0.973657
10475,0.00021600000000000002
10476,0.998442
10477,0.00141
10478,0.9983989999999999
10479,0.5432170000000001
1048,0.998411
10480,0.001607
10481,0.001539
10482,0.001584
10483,0.001627
